index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology,batch
16136,positive,5,1,0,1,1,1,0,0,7
16143,positive,5,1,1,1,1,0,0,0,7
16147,negative,1,1,0,1,0,0,0,0,7
16165,positive,5,1,1,1,1,1,1,0,7
16221,positive,5,0,0,0,0,0,0,0,7
16305,negative,1,0,0,0,0,1,1,1,7
16369,positive,5,1,1,1,1,1,1,0,7
16395,positive,5,1,0,0,1,0,1,1,7
16429,negative,1,1,0,0,0,0,1,1,7
16502,positive,5,1,0,1,1,1,1,1,7
16509,positive,5,1,1,1,1,1,1,1,7
16594,positive,5,1,0,1,1,1,1,1,7
16706,positive,5,1,0,0,1,1,0,0,7
16806,positive,4,1,1,0,1,1,0,0,7
16836,positive,5,1,1,0,1,0,0,0,7
16838,neutral,3,1,1,0,1,1,0,0,7
16893,neutral,3,0,1,1,1,1,0,1,7
16916,positive,5,1,1,1,1,0,0,0,7
16919,positive,5,1,1,0,1,1,0,0,7
16935,positive,4,0,0,1,1,0,1,0,7
16967,positive,5,1,1,1,1,0,0,0,7
16975,positive,5,1,0,0,0,0,0,0,7
17002,negative,1,0,0,1,0,0,1,0,7
17009,negative,1,1,0,0,0,0,0,0,7
17030,positive,4,1,1,0,1,1,0,0,7
17054,positive,4,1,1,1,1,0,0,0,7
17122,positive,5,1,1,1,1,0,0,0,7
17186,neutral,3,1,0,0,0,0,1,0,7
17233,neutral,3,0,0,0,0,0,0,0,7
17249,positive,5,1,1,1,1,1,0,0,7
17278,positive,4,1,1,1,1,1,0,1,7
17290,positive,4,1,1,1,1,1,1,1,7
17293,positive,5,0,1,0,1,0,0,0,7
17298,positive,5,1,1,1,1,1,0,0,7
17328,negative,1,1,0,0,0,0,0,0,7
17401,positive,4,1,0,0,0,0,0,0,7
17454,positive,4,1,1,1,1,1,0,0,7
17491,positive,5,1,1,1,1,1,1,0,7
17546,positive,4,1,1,0,1,1,1,0,7
17556,positive,4,1,1,1,1,1,1,0,7
17624,negative,2,1,0,0,1,0,1,0,7
17720,negative,1,1,1,1,0,1,1,0,7
17753,positive,5,1,1,1,1,1,0,0,7
17754,positive,4,0,1,0,1,0,0,0,7
17759,positive,5,1,0,0,0,0,1,0,7
17772,positive,5,0,0,1,0,0,1,0,7
17820,positive,4,1,1,1,1,0,1,0,7
17849,neutral,3,0,0,0,1,1,0,0,7
17962,negative,1,1,0,0,0,0,0,0,7
17986,positive,5,0,0,1,1,1,0,0,7
18003,positive,4,0,1,1,1,1,1,1,7
18009,negative,1,0,0,0,0,0,1,0,7
18049,negative,1,0,0,0,0,0,0,1,7
18061,positive,4,1,1,1,1,1,0,1,7
18109,negative,1,1,0,0,0,1,0,0,7
18115,positive,4.5,0,1,0,1,0,0,0,7
18121,positive,4,1,0,0,0,0,0,0,7
18158,negative,1,1,0,0,0,0,0,0,7
18187,negative,1,1,0,0,1,0,0,0,7
18194,negative,1,1,0,0,0,0,0,0,7
18226,positive,5,1,0,0,0,0,0,0,7
18233,neutral,1,0,0,0,0,0,0,0,7
18239,negative,1,0,0,0,1,1,0,1,7
18285,negative,1,1,0,0,0,0,0,0,7
18288,positive,4,1,1,1,1,1,0,1,7
18294,positive,5,1,0,0,1,0,0,0,7
18325,positive,5,1,0,0,1,1,0,1,7
18334,positive,5,1,1,1,1,1,0,1,7
18400,negative,1,1,0,0,0,0,0,1,7
18409,positive,5,1,0,1,1,1,0,0,7
18459,positive,5,1,1,1,1,1,1,0,7
18461,positive,4,0,0,1,1,0,0,0,7
18507,negative,1,1,1,1,0,0,0,0,7
18516,positive,5,0,0,1,1,1,0,1,7
18586,positive,4,1,0,1,1,1,1,0,7
18589,positive,5,1,0,1,1,1,0,0,7
18654,negative,1,1,0,0,0,0,0,0,7
18683,positive,5,0,0,1,1,0,0,0,7
18745,negative,1,1,1,0,1,1,0,0,7
18810,positive,4,0,1,1,1,1,0,0,7
18867,positive,5,1,1,1,1,0,1,0,7
18883,negative,1,1,0,0,0,0,0,0,7
18929,positive,4,0,1,1,0,1,0,1,7
18962,positive,4,0,0,1,1,1,0,1,7
18988,negative,1,1,0,0,1,1,1,1,7
18994,negative,1,1,0,0,0,1,1,1,7
19022,negative,1,1,0,0,0,0,0,0,7
19029,negative,1,0,0,0,0,0,0,0,7
19080,positive,4,1,0,1,0,0,1,0,7
19091,negative,1,1,0,0,0,0,0,0,7
19112,positive,4,0,0,1,0,1,0,0,7
19119,positive,4,1,1,1,1,1,0,1,7
19178,positive,5,0,0,1,1,1,0,1,7
19183,positive,5,0,0,1,1,0,0,0,7
19236,negative,1,0,0,0,0,0,0,0,7
19262,positive,4,0,1,1,1,1,1,1,7
19302,negative,1,0,0,0,0,0,0,0,7
19303,positive,5,1,1,1,1,1,0,1,7
19336,negative,2,0,0,0,0,0,1,0,7
19357,negative,1,1,0,0,0,1,1,1,7
19395,positive,3.5,0,0,1,1,1,0,0,7
19421,negative,1,1,0,0,0,0,0,0,7
19518,positive,5,0,0,1,0,0,1,0,7
19525,negative,1,1,0,0,0,0,0,0,7
19552,positive,4,0,1,1,1,1,1,1,7
19636,negative,1,1,0,0,0,0,0,0,7
19679,negative,2,1,0,1,0,0,0,0,7
19684,positive,4,1,1,1,1,1,1,0,7
19712,positive,4,1,0,0,1,0,1,0,7
19734,positive,4,1,0,1,1,0,1,0,7
19776,negative,2,1,0,1,1,1,0,1,7
19793,positive,4,0,0,1,0,0,1,0,7
19807,positive,5,1,1,0,0,1,1,0,7
19821,positive,4,1,1,1,1,0,1,0,7
19828,negative,1,1,0,0,0,0,0,1,7
19860,negative,1,1,0,0,0,1,1,0,7
19864,positive,4,1,0,0,0,0,0,0,7
19871,negative,1,1,0,0,0,0,0,0,7
19893,positive,5,0,1,1,1,1,0,0,7
19914,positive,4,0,0,1,1,0,1,1,7
19921,negative,1,1,1,0,1,1,1,0,7
19928,negative,1,1,0,0,0,0,0,0,7
20018,negative,2,1,0,1,1,1,1,0,7
20044,positive,5,1,0,0,0,0,0,0,7
20048,positive,5,1,0,1,1,1,0,0,7
20084,negative,1,0,0,0,0,0,1,0,7
20114,positive,4,0,0,0,1,1,0,0,7
20117,positive,4,0,1,1,1,1,0,1,7
20161,positive,4,0,0,0,0,0,1,0,7
20214,negative,1,1,0,0,0,0,0,0,7
20296,positive,4,1,0,1,1,1,1,0,7
20330,negative,2,1,1,1,0,1,1,1,7
20342,positive,4,0,1,1,1,1,1,1,7
20373,positive,4,0,0,1,1,1,0,1,7
20394,neutral,3,1,1,0,1,1,0,1,7
20403,negative,1,1,0,0,1,1,0,1,7
20461,positive,5,0,0,1,1,1,1,0,7
20515,positive,4,0,0,1,1,0,0,0,7
20539,positive,5,0,0,0,1,1,0,0,7
20581,positive,5,1,1,1,1,1,0,0,7
20593,positive,4,0,0,1,1,0,1,1,7
20614,positive,4,0,0,1,1,0,1,1,7
20702,positive,5,0,0,1,1,1,1,1,7
20719,negative,1,1,0,0,0,1,0,0,7
20730,positive,5,1,0,1,1,1,1,0,7
20767,negative,2,0,0,1,0,1,1,0,7
20817,positive,4,0,1,1,1,0,0,0,7
20847,positive,5,1,1,1,1,0,1,0,7
20857,positive,4,1,1,1,1,1,0,0,7
20892,positive,5,0,1,1,0,0,0,0,7
20919,positive,5,0,0,1,0,0,0,0,7
20930,negative,1,1,0,0,0,0,0,0,7
21026,positive,4,1,1,1,1,1,1,0,7
21089,positive,4,1,0,1,1,1,0,0,7
21095,negative,1,1,0,0,0,0,1,1,7
21106,positive,4,0,1,1,0,0,1,0,7
21123,negative,1,1,1,0,0,0,1,1,7
21145,negative,1,0,0,1,0,0,0,0,7
21211,positive,5,1,0,1,0,0,1,0,7
21255,positive,5,0,0,1,0,0,0,0,7
21278,negative,1,1,0,1,0,0,0,0,7
21343,positive,4,0,1,1,0,0,1,1,7
21365,positive,5,1,1,1,1,0,0,1,7
21388,negative,2,1,1,1,0,0,1,0,7
21406,positive,5,1,1,1,1,1,1,0,7
21414,negative,1,1,0,0,0,0,0,0,7
21417,positive,4,1,1,1,1,1,1,1,7
21418,negative,2,1,1,0,1,1,0,0,7
21422,negative,1,1,0,0,0,0,0,0,7
21467,negative,1,1,0,0,0,0,0,0,7
21481,negative,1,1,0,0,0,0,0,0,7
21483,negative,1,1,0,0,0,0,0,0,7
21507,neutral,3,0,0,0,1,1,0,0,7
21553,positive,5,0,1,1,1,1,0,1,7
21554,positive,5,0,1,0,0,0,0,0,7
21599,positive,4,0,0,1,1,0,1,0,7
21636,positive,4,1,1,0,0,0,0,0,7
21688,negative,1,0,0,0,1,0,0,0,7
21694,negative,1,1,0,0,0,0,0,0,7
21709,positive,5,0,1,1,1,1,1,1,7
21755,positive,5,0,1,1,1,0,0,0,7
21758,positive,5,1,1,1,1,0,1,1,7
21778,positive,4,1,1,1,0,0,0,0,7
21798,positive,4,1,1,1,0,0,1,0,7
21894,positive,5,0,1,0,0,0,0,0,7
21920,positive,5,0,1,1,0,0,0,0,7
21924,negative,1,1,0,0,0,0,0,0,7
21951,positive,5,0,0,0,0,0,0,0,7
22021,neutral,3,0,1,1,1,0,1,0,7
22043,positive,5,0,1,1,1,0,1,0,7
22055,positive,4,0,1,1,0,0,1,0,7
22097,positive,4,1,1,0,1,0,1,0,7
22109,positive,4,1,0,1,1,0,1,0,7
22160,positive,5,1,1,1,1,1,1,0,7
22165,positive,5,1,1,1,1,1,1,0,7
22178,positive,5,0,1,1,1,1,1,0,7
22236,positive,5,0,1,1,1,0,1,0,7
22328,positive,5,0,1,1,1,0,1,0,7
22363,positive,4,0,1,1,1,0,1,0,7
22367,neutral,3,0,1,0,1,0,1,0,7
22388,positive,4,1,1,1,0,0,0,0,7
22403,negative,1,1,0,0,0,0,0,0,7
22405,positive,4,1,1,0,1,1,1,0,7
22429,positive,4,0,1,0,1,0,0,0,7
22464,positive,5,0,1,1,1,0,1,0,7
22533,positive,4,1,0,0,1,1,1,0,7
22570,positive,5,1,0,0,1,1,0,0,7
22620,positive,5,1,0,0,1,1,1,0,7
22633,positive,5,1,0,0,1,0,1,0,7
22691,positive,5,1,0,0,1,0,0,0,7
22764,neutral,3,1,0,1,1,0,0,0,7
22785,positive,4,0,0,1,1,1,0,0,7
22810,negative,1,0,0,0,1,1,0,1,7
22831,positive,4,0,0,1,1,1,0,1,7
22843,positive,4,0,1,1,1,1,1,0,7
22857,positive,5,1,0,1,1,1,0,0,7
22876,positive,5,0,0,1,0,1,0,1,7
22907,positive,4,1,1,1,1,1,1,1,7
22920,positive,5,1,0,1,1,1,0,1,7
22923,positive,5,1,1,1,1,1,0,1,7
22937,positive,5,0,0,1,1,1,0,1,7
22950,positive,5,0,1,1,1,1,0,1,7
22985,negative,1,1,0,0,0,0,0,0,7
23041,negative,1,0,0,0,0,0,0,0,7
23089,positive,4,1,0,1,1,0,0,0,7
23124,positive,5,0,0,1,0,0,0,0,7
23183,positive,4,0,0,1,1,0,1,0,7
23187,negative,1,0,0,0,0,0,0,0,7
23276,positive,4.5,1,1,1,1,1,1,0,7
23310,negative,1,0,0,0,0,0,0,1,7
23353,positive,5,0,0,1,1,1,0,1,7
23364,positive,4,1,1,1,1,1,1,0,7
23373,positive,5,0,1,1,1,1,1,1,7
23392,positive,5,1,0,0,1,0,0,0,7
23420,negative,1,1,0,0,0,0,0,1,7
23427,positive,4,1,0,1,1,0,0,0,7
23439,positive,4,1,0,1,1,1,1,1,7
23442,positive,5,1,0,0,0,0,1,0,7
23444,negative,1,1,0,1,0,0,0,1,7
23458,negative,1,0,0,1,0,0,1,0,7
23481,positive,4,1,1,1,1,1,1,1,7
23492,positive,5,1,0,0,0,0,0,0,7
23503,positive,5,1,0,1,1,0,1,0,7
23538,positive,5,0,1,1,1,1,1,0,7
23575,positive,4,1,0,0,0,0,0,0,7
23577,negative,1,1,0,0,0,0,0,0,7
23593,neutral,3,0,0,1,0,0,1,0,7
23597,neutral,3,1,0,0,0,0,1,0,7
23627,positive,4,1,0,1,1,0,1,0,7
23674,negative,1,1,0,0,0,0,0,0,7
23807,positive,5,0,0,1,1,1,1,1,7
23889,positive,5,0,0,1,0,0,0,0,7
23947,positive,4,0,0,0,0,0,1,0,7
23948,negative,1,1,0,0,0,0,0,0,7
23951,negative,1,1,0,0,0,0,0,0,7
23952,positive,4,0,1,1,1,1,1,0,7
23962,positive,4,0,0,0,0,1,0,1,7
23994,negative,1,1,0,0,0,0,0,0,7
24005,negative,1,1,0,0,0,0,0,0,7
24039,positive,4,0,1,1,1,1,1,0,7
24085,positive,4,0,0,1,1,1,1,0,7
24173,positive,4,0,1,0,1,1,1,1,7
24175,positive,5,0,0,0,0,0,0,0,7
24302,neutral,3,1,1,1,1,0,1,0,7
24318,positive,4,1,1,1,0,0,0,0,7
24340,positive,4,1,1,1,1,0,0,0,7
24373,positive,4,1,1,1,1,0,1,0,7
24421,positive,5,1,1,1,1,0,1,0,7
24432,positive,4.5,1,1,1,1,0,1,0,7
24488,positive,5,1,0,1,0,0,0,0,7
24501,positive,5,1,0,1,1,0,1,0,7
24526,positive,5,1,0,0,0,0,0,0,7
24530,negative,1,0,0,0,0,0,0,0,7
24621,positive,4,1,0,0,0,0,0,0,7
24641,positive,4,1,1,0,0,0,1,0,7
24700,positive,4,1,0,0,0,0,1,0,7
24770,positive,5,1,0,1,0,0,1,0,7
24814,positive,4,1,0,0,0,0,0,0,7
24853,negative,1,1,0,0,0,0,0,1,7
24867,positive,4,1,0,1,1,1,1,0,7
24922,negative,1,0,0,0,0,0,0,0,7
24964,negative,1,1,0,1,0,0,0,0,7
24997,positive,5,0,0,0,0,0,0,0,7
25054,positive,5,1,0,1,1,0,0,0,7
25059,positive,4,1,1,1,0,0,1,0,7
25109,negative,2,1,0,0,0,0,1,0,7
25161,positive,5,0,0,0,0,0,0,0,7
25193,positive,4,1,1,0,0,0,1,0,7
25195,positive,5,1,1,1,0,0,1,0,7
25205,positive,4,1,1,1,1,1,0,0,7
25217,positive,5,1,0,1,1,0,0,0,7
25224,neutral,3,1,0,1,0,1,0,0,7
25237,positive,4,1,0,1,1,0,0,0,7
25299,negative,2,0,0,1,0,0,0,0,7
25309,positive,4,1,0,1,0,1,0,0,7
25371,positive,4,1,0,1,1,1,0,0,7
25373,positive,4,0,0,1,1,0,0,0,7
25381,positive,5,0,0,1,0,0,0,0,7
25457,positive,4,1,0,0,0,0,0,0,7
25486,negative,1,0,0,0,0,0,0,0,7
25529,positive,5,1,0,0,0,0,0,1,7
25530,positive,4,0,0,1,1,1,0,0,7
25553,positive,5,0,0,0,0,0,0,0,7
25567,positive,5,0,0,1,0,0,0,0,7
25570,positive,4,0,0,1,0,1,0,0,7
25573,positive,4,0,0,1,0,1,0,0,7
25641,positive,5,0,0,1,1,1,0,0,7
25661,positive,4,1,0,1,1,1,1,0,7
25663,positive,5,1,0,0,0,0,1,0,7
25708,positive,5,1,1,1,1,1,1,1,7
25722,positive,5,0,0,1,0,1,0,0,7
25748,positive,5,0,0,1,1,0,0,0,7
25759,positive,5,0,0,1,1,1,0,0,7
25897,positive,5,1,1,1,1,1,1,0,7
25916,positive,5,0,0,1,1,1,0,0,7
25918,positive,5,1,0,0,1,0,1,0,7
25937,positive,5,0,0,1,0,0,0,0,7
25941,negative,1,0,0,0,1,0,0,0,7
25979,positive,5,1,0,1,1,0,1,0,7
26073,negative,1,0,0,0,0,0,0,0,7
26090,positive,4,1,0,1,1,0,0,0,7
26212,positive,4,1,0,0,0,0,0,0,7
26240,negative,2,1,0,0,0,0,0,0,7
26360,positive,5,0,1,1,1,1,0,1,7
26366,positive,5,0,1,0,0,0,0,0,7
26377,negative,1,0,1,0,0,1,0,1,7
26389,positive,5,0,0,0,0,0,0,0,7
26396,positive,5,0,1,1,1,1,1,1,7
26404,neutral,3,0,0,1,0,0,0,0,7
26415,negative,2,0,0,0,0,1,0,0,7
26417,positive,4,1,1,1,1,1,1,0,7
26442,negative,1,1,0,0,0,0,0,0,7
26466,neutral,3,0,0,0,0,0,0,0,7
26496,positive,5,0,0,0,0,0,0,0,7
26544,negative,2,1,1,0,1,1,0,0,7
26548,positive,4,0,1,1,1,1,0,1,7
26555,negative,2.5,1,0,1,1,1,0,1,7
26563,negative,2,0,0,1,0,1,0,1,7
26566,negative,2,1,0,1,1,1,0,1,7
26574,negative,1,1,0,0,1,0,0,1,7
26608,negative,1,1,0,1,0,0,0,1,7
26621,positive,5,1,1,1,1,1,0,1,7
26635,neutral,3,0,0,0,0,0,0,0,7
26639,negative,1,1,0,0,0,0,0,0,7
26701,negative,1,1,0,0,0,0,0,0,7
26757,negative,2,1,0,0,0,0,1,0,7
26832,positive,4,1,0,0,0,0,0,0,7
26844,neutral,3,1,0,1,0,1,1,0,7
26851,positive,5,1,0,0,0,0,0,0,7
26897,negative,1,0,0,0,0,1,0,0,7
26900,positive,4,1,1,1,1,1,0,0,7
26911,positive,4.5,0,1,1,1,1,0,0,7
27039,positive,4,1,1,1,1,1,0,0,7
27094,positive,5,1,0,1,0,0,1,0,7
27120,positive,5,1,1,1,1,1,1,0,7
27173,negative,1,1,0,0,0,0,0,0,7
27175,negative,1,0,0,0,0,0,0,1,7
27198,positive,5,0,0,1,1,1,0,0,7
27213,positive,4,1,0,1,0,0,0,0,7
27226,neutral,3,1,0,1,0,0,1,0,7
27256,positive,5,1,0,1,1,0,0,0,7
27280,positive,4,1,1,1,1,1,0,0,7
27302,negative,1,0,0,0,0,0,0,0,7
27309,positive,4,1,1,1,1,0,0,0,7
27317,negative,1,1,1,0,1,0,0,0,7
27323,positive,4,1,0,1,0,0,1,0,7
27325,negative,2,1,0,0,0,0,0,0,7
27357,positive,4,1,0,1,1,1,0,0,7
27358,positive,4,1,1,1,1,0,0,1,7
27361,positive,4,0,0,1,1,1,0,0,7
27375,negative,2,0,0,1,0,0,0,0,7
27401,positive,4,0,0,1,0,0,0,0,7
27413,positive,4,1,0,1,0,0,1,0,7
27434,positive,4,1,0,1,0,0,0,0,7
27445,positive,5,1,0,1,0,0,1,0,7
27467,positive,5,1,0,0,0,0,0,0,7
27475,positive,4,0,0,1,0,1,1,1,7
27481,negative,2,0,0,0,0,0,0,0,7
27522,positive,5,1,0,1,0,0,0,0,7
27553,positive,4,1,1,1,0,0,1,0,7
27573,positive,4,1,0,1,1,0,1,0,7
27599,positive,4,1,0,0,0,0,0,0,7
27604,negative,1,1,0,0,0,0,0,0,7
27627,positive,4,1,1,1,1,1,0,1,7
27649,positive,4,1,0,1,0,0,0,0,7
27795,positive,4,1,0,1,0,0,0,0,7
27848,positive,5,1,0,1,0,0,1,0,7
27867,positive,5,1,0,1,0,0,1,0,7
27875,positive,4,0,1,1,0,0,1,0,7
27932,positive,5,1,1,1,1,1,1,1,7
27941,positive,5,1,1,1,1,1,1,1,7
27977,negative,1,1,0,0,0,0,0,0,7
27984,positive,4,0,0,0,0,1,0,1,7
27987,negative,1,0,1,0,1,1,0,0,7
28031,negative,1,0,0,1,1,1,0,1,7
28048,positive,4,1,1,0,1,1,0,1,7
28062,positive,4,1,1,1,1,1,1,0,7
28129,positive,5,0,0,1,1,0,0,0,7
28135,positive,5,0,0,1,1,0,0,0,7
28178,positive,5,0,0,1,1,0,0,0,7
28186,positive,5,0,0,1,1,0,0,0,7
28196,positive,5,0,0,1,1,0,0,0,7
28202,negative,1,1,1,0,0,1,0,0,7
28233,negative,1,1,0,0,0,0,0,1,7
28258,negative,1,1,1,0,0,1,0,1,7
28306,negative,1,1,0,0,0,0,0,0,7
28401,positive,4,1,0,0,1,0,0,0,7
28434,positive,4,1,0,0,0,0,0,1,7
28440,positive,5,1,1,0,0,0,0,0,7
28445,positive,5,1,1,1,1,1,1,0,7
28446,positive,4,1,1,1,1,1,0,0,7
28485,positive,4.5,1,0,0,0,0,0,0,7
28490,negative,1,1,0,0,0,0,0,0,7
28505,positive,5,1,1,1,1,0,0,0,7
28512,negative,1,1,0,0,0,0,0,1,7
28514,positive,4,1,1,1,1,0,1,0,7
28532,neutral,3,1,1,1,1,1,0,0,7
28539,negative,1,0,0,0,0,0,0,0,7
28543,positive,4,0,1,1,1,1,0,0,7
28614,positive,4,0,1,0,1,1,0,0,7
28622,positive,5,1,1,1,1,0,0,0,7
28632,positive,4,0,1,0,1,1,1,0,7
28639,neutral,3,1,0,0,0,0,0,0,7
28812,negative,1,1,0,1,0,0,0,0,7
28813,positive,4.5,0,1,1,1,1,0,0,7
28822,positive,4.5,0,0,1,1,1,1,1,7
28840,positive,4,0,0,1,1,1,1,0,7
28851,positive,4,0,1,1,1,1,1,1,7
28877,positive,4,1,1,1,1,1,1,0,7
28915,positive,5,0,0,1,1,1,1,0,7
28938,neutral,3,1,1,1,1,1,1,1,7
28948,positive,5,1,1,1,1,1,0,0,7
28964,negative,1,0,0,1,0,0,1,0,7
29045,positive,4,1,1,1,1,1,1,0,7
29070,positive,4,0,1,1,1,1,0,0,7
29087,positive,5,1,1,1,1,1,1,0,7
29091,negative,1,1,0,0,1,1,0,1,7
29100,positive,5,1,1,0,1,1,1,0,7
29111,positive,4,1,1,1,1,1,0,0,7
29141,positive,4,0,1,0,1,1,0,0,7
29162,positive,4,1,1,1,1,1,0,0,7
29180,positive,5,1,1,0,0,0,0,0,7
29206,positive,4,1,1,1,1,1,1,0,7
29210,positive,5,1,1,1,1,1,0,0,7
29231,neutral,3,1,0,1,1,0,1,0,7
29251,positive,4,0,0,1,1,1,0,0,7
29278,positive,5,1,0,1,1,0,0,0,7
29302,positive,5,0,0,1,1,1,0,1,7
29307,positive,5,1,0,1,1,1,0,1,7
29324,positive,5,1,1,1,1,1,0,1,7
29336,positive,4.5,1,0,0,1,1,0,0,7
29348,neutral,3,0,0,1,1,1,1,1,7
29372,negative,1,0,0,0,0,0,1,0,7
29386,positive,5,1,0,1,1,1,1,0,7
29387,positive,4.5,1,0,1,1,1,1,1,7
29427,positive,5,1,1,1,1,1,1,1,7
29448,positive,4,0,1,1,1,1,1,1,7
29449,positive,5,0,1,1,1,1,1,1,7
29484,negative,1,1,0,1,0,1,1,0,7
29563,negative,1,0,0,0,0,0,0,0,7
29603,neutral,4,0,1,1,1,1,0,0,7
29625,positive,4,1,0,0,1,0,0,0,7
29681,negative,1,1,0,0,0,0,0,0,7
29719,positive,5,1,0,1,1,1,0,0,7
29731,positive,4.5,0,0,1,1,0,1,0,7
29802,neutral,3,0,0,0,0,0,0,0,7
29804,positive,5,1,0,1,1,1,0,0,7
29810,negative,1,1,0,0,1,0,0,0,7
29816,positive,5,1,1,1,1,1,1,0,7
29841,positive,4,1,0,1,1,0,1,0,7
29883,positive,4,1,0,1,1,0,1,0,7
29890,positive,4,1,0,1,1,0,1,0,7
29954,neutral,1,0,0,0,0,0,0,0,7
30069,positive,5,0,0,0,0,0,0,0,8
30085,positive,4,0,0,0,0,0,0,0,8
30086,positive,4.5,0,1,1,1,1,0,1,8
30101,positive,4,0,1,1,1,1,0,1,8
30140,negative,2,1,0,0,0,0,1,0,8
30159,positive,5,1,0,1,0,0,0,0,8
30172,positive,5,1,0,0,0,0,0,0,8
30191,positive,5,1,0,0,0,0,0,0,8
30193,positive,5,0,0,1,1,1,0,0,8
30257,positive,4,1,0,1,1,1,1,0,8
30275,positive,5,1,0,1,1,1,1,0,8
30293,negative,2,1,0,0,1,1,0,0,8
30298,negative,2,1,0,0,0,0,1,0,8
30302,negative,1,0,0,0,1,0,0,0,8
30310,negative,2,1,0,0,0,1,0,1,8
30332,positive,5,0,1,1,1,1,0,0,8
30365,positive,5,1,1,1,1,1,1,1,8
30373,negative,2,1,0,0,0,0,0,0,8
30383,negative,2,0,0,0,0,0,0,0,8
30399,negative,1,1,0,0,1,0,1,0,8
30412,neutral,3,0,0,0,0,0,0,0,8
30427,positive,5,1,0,0,0,0,0,0,8
30429,negative,2,0,0,0,0,0,0,0,8
30452,positive,5,1,0,1,1,0,0,0,8
30475,positive,5,1,0,1,0,0,0,0,8
30495,positive,5,0,0,1,1,1,0,0,8
30500,positive,5,1,0,1,1,1,0,0,8
30552,negative,1,0,0,0,0,0,0,0,8
30570,positive,4,1,0,0,0,0,0,0,8
30624,negative,1,1,0,0,0,0,0,0,8
30675,positive,5,0,0,1,0,0,0,0,8
30677,positive,4,0,0,0,0,0,0,1,8
30692,positive,4,0,0,1,0,1,0,1,8
30695,positive,4,0,0,0,0,0,0,0,8
30725,positive,4,1,0,0,1,0,0,0,8
30727,negative,2,1,0,0,1,1,0,0,8
30761,positive,5,1,0,1,1,1,0,0,8
30831,positive,4,1,0,0,0,0,0,0,8
30848,positive,4,0,1,1,0,0,0,0,8
30854,positive,5,1,0,1,1,0,1,0,8
30855,positive,4,1,0,1,1,1,1,0,8
30884,positive,5,0,0,1,0,0,1,0,8
30897,positive,5,1,0,0,0,0,0,0,8
30922,negative,2,1,0,0,0,0,0,0,8
30974,positive,4,1,0,0,1,0,1,1,8
30986,positive,5,1,0,0,0,0,0,0,8
31018,positive,5,1,1,1,1,1,1,0,8
31036,positive,5,1,0,1,1,1,1,0,8
31042,positive,4,0,0,0,0,0,1,0,8
31072,positive,4,0,1,1,0,0,1,0,8
31083,positive,4,0,0,1,1,1,1,0,8
31114,positive,5,1,1,1,1,0,1,0,8
31134,positive,4,1,0,1,1,1,1,1,8
31144,negative,2,0,0,1,1,1,1,1,8
31166,positive,5,0,0,0,0,0,1,0,8
31168,positive,4,1,0,1,0,0,1,0,8
31180,positive,5,1,0,0,0,0,1,0,8
31215,positive,5,1,1,1,1,1,1,0,8
31219,positive,4.5,1,1,1,1,1,1,0,8
31258,positive,5,1,0,0,1,1,1,0,8
31266,positive,5,1,1,1,1,1,1,0,8
31318,positive,5,1,0,1,1,0,1,0,8
31326,positive,5,1,0,0,0,0,0,0,8
31328,neutral,3,1,0,1,0,0,1,0,8
31343,negative,2,0,0,1,0,0,0,0,8
31356,positive,4,1,1,1,1,1,1,0,8
31384,positive,4,1,1,1,1,1,1,0,8
31391,positive,4,1,0,1,1,1,1,0,8
31406,positive,5,0,0,1,1,1,0,0,8
31426,positive,5,1,0,0,1,0,1,0,8
31452,positive,4,1,0,1,1,0,1,1,8
31460,neutral,3,1,0,1,1,1,1,1,8
31467,positive,4,1,1,1,1,1,0,1,8
31473,positive,4,1,0,1,1,0,1,0,8
31475,positive,4,1,0,1,1,1,1,0,8
31494,positive,5,0,1,1,1,1,0,0,8
31531,positive,4,1,0,1,1,1,1,0,8
31575,positive,4,1,0,1,0,1,1,0,8
31611,negative,1,1,0,0,0,0,0,0,8
31771,neutral,3,0,0,1,0,1,0,1,8
31787,positive,4,1,0,1,0,1,1,0,8
31799,positive,4,0,0,1,1,1,1,0,8
31832,positive,5,1,0,1,0,0,0,0,8
31846,positive,5,1,1,1,1,1,1,0,8
31855,positive,4,1,0,0,1,0,0,0,8
31869,positive,4,1,1,1,1,1,0,1,8
31936,positive,5,1,0,0,1,1,1,0,8
31946,neutral,3,0,0,0,1,1,0,0,8
31965,positive,5,1,0,1,1,1,0,0,8
31994,positive,5,1,0,1,1,1,0,1,8
32003,positive,5,0,0,0,0,0,0,0,8
32015,positive,5,1,0,0,1,1,1,0,8
32017,positive,4,1,0,1,1,1,1,0,8
32050,positive,5,1,0,1,1,1,0,0,8
32062,positive,5,1,0,1,1,1,0,0,8
32096,positive,5,0,0,1,1,1,0,0,8
32115,negative,1,1,0,1,0,1,0,1,8
32159,positive,4,0,1,1,1,1,0,1,8
32164,positive,4,0,1,1,1,1,1,0,8
32201,positive,4,0,1,1,1,1,1,1,8
32238,negative,2,1,1,1,1,1,1,1,8
32244,neutral,3,0,0,0,1,0,1,1,8
32267,positive,5,0,1,1,0,0,0,0,8
32276,positive,4,1,0,0,0,0,0,0,8
32291,negative,2,1,0,0,0,0,0,0,8
